animal_id,breed,intake_type,intake_subtype,intake_date,intake_time,intake_condition,outcome,outcome_date,outcome_time,impound_num
A0960431,LABRADOR RETR,STRAY,AT LARGE,11/18/2022,19:13:00,APP WNL,RETURNED TO OWNER,11/18/2022,19:16:00,K22-570549
A0960755,PIT BULL,STRAY,AT LARGE,01/23/2023,12:01:00,APP WNL,RETURNED TO OWNER,01/25/2023,17:53:00,K23-575628
A0961257,GERM SHEPHERD,FOSTER,APPOINT,02/26/2023,15:05:00,APP WNL,ADOPTION,02/26/2023,15:07:00,K23-578364
A0961257,GERM SHEPHERD,STRAY,AT LARGE,12/26/2022,15:28:00,APP WNL,FOSTER,01/01/2023,18:07:00,K22-573400
A0962150,GERM SHEPHERD,STRAY,AT LARGE,04/16/2023,03:58:00,APP WNL,RETURNED TO OWNER,04/16/2023,04:01:00,K23-585644
A0965063,AMER BULLDOG,STRAY,AT LARGE,07/27/2023,13:25:00,APP INJ,RETURNED TO OWNER,07/29/2023,15:56:00,K23-595370
A0967256,GERM SHEPHERD,STRAY,AT LARGE,05/31/2023,13:43:00,APP WNL,FOSTER,06/12/2023,12:37:00,K23-589389
A0967256,GERM SHEPHERD,FOSTER,APPOINT,07/23/2023,12:01:00,APP WNL,ADOPTION,07/23/2023,12:02:00,K23-595007
A0967596,YORKSHIRE TERR,OWNER SURRENDER,APPOINT,06/09/2023,18:06:00,APP WNL,RETURNED TO OWNER,06/13/2023,17:00:00,K23-590424
A0967735,PIT BULL,STRAY,CONFINED,06/11/2023,20:42:00,APP WNL,RETURNED TO OWNER,06/11/2023,21:00:00,K23-590633
A0967735,PIT BULL,STRAY,AT LARGE,05/31/2023,17:29:00,APP WNL,RETURNED TO OWNER,06/02/2023,10:32:00,K23-589426
A0969122,MIXED BREED,FOSTER,APPOINT,06/01/2023,13:00:00,APP WNL,FOSTER,06/01/2023,13:20:00,K23-589589
A0969122,MIXED BREED,FOSTER,APPOINT,06/02/2023,14:00:00,APP WNL,FOSTER,06/02/2023,14:41:00,K23-589606
A0969122,MIXED BREED,STRAY,AT LARGE,04/16/2023,16:30:00,APP WNL,FOSTER,04/27/2023,18:11:00,K23-585722
A0969122,MIXED BREED,FOSTER,APPOINT,08/20/2023,17:34:00,APP WNL,ADOPTION,08/20/2023,17:35:00,K23-597554
A0969656,MIXED BREED,TRANSFER,OWNER SURR,10/12/2022,14:04:00,APP WNL,EUTHANIZED,10/18/2022,15:44:00,K22-567486
A0971858,PIT BULL,STRAY,AT LARGE,03/30/2023,16:45:00,APP WNL,RETURNED TO OWNER,03/31/2023,12:02:00,K23-581175
A0972446,PIT BULL,STRAY,AT LARGE,06/06/2023,19:06:00,APP WNL,TRANSFER,06/13/2023,12:51:00,K23-590125
A0973154,MIXED BREED,TRANSFER,STRAY,08/03/2023,13:57:00,APP INJ,RETURNED TO OWNER,09/14/2023,14:01:00,K23-596066
A0975034,CHIHUAHUA SH,OWNER SURRENDER,EUTHANASIA REQUESTED,09/13/2023,11:59:00,APP SICK,EUTHANIZED,09/13/2023,13:33:00,K23-600093
A0977183,PIT BULL,OWNER SURRENDER,QUARANTINE,11/03/2022,11:56:00,APP WNL,EUTHANIZED,11/07/2022,15:06:00,K22-569271
A0978861,LABRADOR RETR,CONFISCATED,QUARANTINE,05/01/2023,21:12:00,APP WNL,RETURNED TO OWNER,05/11/2023,16:50:00,K23-587425
A0980289,PIT BULL,STRAY,TRAP,12/14/2022,19:35:00,APP WNL,RETURNED TO OWNER,12/14/2022,20:01:00,K22-572507
A0980642,CHIHUAHUA SH,STRAY,AT LARGE,04/30/2023,12:28:00,APP WNL,RETURNED TO OWNER,05/02/2023,17:11:00,K23-587315
A0980987,MIXED BREED,STRAY,AT LARGE,10/31/2022,10:38:00,APP WNL,ADOPTION,11/25/2022,13:58:00,K22-568944
A0981575,BLUETICK HOUND,STRAY,AT LARGE,11/04/2022,16:46:00,APP WNL,RETURNED TO OWNER,11/04/2022,16:48:00,K22-569404
A0981729,PEKINGESE,TRANSFER,STRAY,08/24/2023,13:15:00,APP WNL,RETURNED TO OWNER,08/28/2023,17:37:00,K23-597895
A0981756,PIT BULL,STRAY,AT LARGE,01/19/2023,08:38:00,APP WNL,RETURNED TO OWNER,01/22/2023,13:30:00,K23-575312
A0981768,PIT BULL,OWNER SURRENDER,WALK IN,12/03/2022,18:08:00,APP WNL,TRANSFER,12/06/2022,11:39:00,K22-571711
A0982142,PIT BULL,OWNER SURRENDER,APPOINT,09/07/2023,13:46:00,APP WNL,RETURNED TO OWNER,09/17/2023,18:15:00,K23-599478
A0982456,SIBERIAN HUSKY,STRAY,AT LARGE,03/04/2023,12:40:00,APP WNL,RETURNED TO OWNER,03/14/2023,18:44:00,K23-578875
A0982456,SIBERIAN HUSKY,STRAY,AT LARGE,09/25/2023,17:59:00,APP WNL,RETURNED TO OWNER,10/09/2023,12:55:00,K23-601235
A0983417,PIT BULL,STRAY,AT LARGE,07/19/2023,15:36:00,APP WNL,ADOPTION,07/25/2023,12:09:00,K23-594724
A0983696,GERM SHEPHERD,TRANSFER,OWNER SURR,09/15/2023,15:07:00,APP WNL,FOSTER,10/02/2023,18:33:00,K23-600299
A0983714,PARSON RUSS TER,STRAY,AT LARGE,12/02/2022,11:00:00,APP WNL,RETURNED TO OWNER,12/02/2022,20:31:00,K22-571600
A0983829,CATAHOULA,CONFISCATED,QUARANTINE,09/09/2023,19:48:00,APP WNL,RETURNED TO OWNER,09/21/2023,19:02:00,K23-599703
A0983889,GERM SHEPHERD,STRAY,AT LARGE,11/09/2022,09:44:00,APP WNL,RETURNED TO OWNER,11/09/2022,09:47:00,K22-569736
A0984440,PIT BULL,STRAY,AT LARGE,09/03/2023,15:46:00,APP WNL,RETURNED TO OWNER,09/04/2023,16:38:00,K23-599134
A0984603,LABRADOR RETR,CONFISCATED,QUARANTINE,07/03/2023,15:40:00,APP WNL,RETURNED TO OWNER,07/11/2023,17:09:00,K23-592931
A0984723,MIXED BREED,TRANSFER,STRAY,02/25/2023,12:32:00,APP WNL,TRANSFER,03/03/2023,14:44:00,K23-578266
A0984848,CHIHUAHUA SH,OWNER SURRENDER,URGENT,06/04/2023,16:38:00,APP WNL,RETURNED TO OWNER,06/14/2023,15:01:00,K23-589867
A0985200,PIT BULL,STRAY,CONFINED,12/14/2022,20:15:00,APP WNL,EUTHANIZED,12/18/2022,13:45:00,K22-572509
A0987757,CHIHUAHUA SH,CONFISCATED,SAC,04/19/2023,17:17:00,APP SICK,TRANSFER,05/29/2023,10:51:00,K23-586060
A0987872,PIT BULL,OWNER SURRENDER,URGENT,01/07/2023,19:23:00,APP WNL,EUTHANIZED,01/13/2023,13:58:00,K23-574496
A0991818,CHIHUAHUA SH,TREATMENT,HEART WORM,05/01/2023,13:49:00,APP WNL,TREATMENT,05/21/2023,17:08:00,K23-587396
A0991818,CHIHUAHUA SH,TREATMENT,HEART WORM,04/01/2023,10:32:00,APP WNL,TREATMENT,04/01/2023,10:34:00,K23-581377
A0993365,PIT BULL,FOSTER,APPOINT,06/07/2023,17:24:00,APP WNL,FOSTER,06/07/2023,17:25:00,K23-590234
A0993365,PIT BULL,STRAY,AT LARGE,02/21/2023,15:14:00,APP WNL,FOSTER,03/17/2023,15:21:00,K23-577977
A0993365,PIT BULL,FOSTER,APPOINT,07/04/2023,12:12:00,APP WNL,FOSTER,07/04/2023,12:12:00,K23-593028
A0993787,GOLDEN RETR,STRAY,AT LARGE,12/05/2022,10:39:00,APP WNL,RETURNED TO OWNER,12/05/2022,11:11:00,K22-571822
A0994442,MIXED BREED,STRAY,AT LARGE,03/28/2023,04:45:00,APP WNL,FOSTER,06/24/2023,12:45:00,K23-580926
A0995436,CATAHOULA,STRAY,AT LARGE,02/16/2023,21:15:00,APP WNL,RETURNED TO OWNER,02/16/2023,21:18:00,K23-577549
A0995620,AMERICAN STAFF,STRAY,CONFINED,01/26/2023,13:43:00,APP WNL,EUTHANIZED,02/11/2023,15:36:00,K23-575908
A0995891,LABRADOR RETR,STRAY,TRAP,04/11/2023,07:59:00,APP WNL,EUTHANIZED,04/24/2023,16:51:00,K23-585138
A0996008,AM PIT BULL TER,STRAY,AT LARGE,03/15/2023,13:07:00,APP WNL,TRANSFER,03/23/2023,15:59:00,K23-579808
A0996522,PIT BULL,CONFISCATED,QUARANTINE,11/27/2022,18:24:00,APP WNL,RETURNED TO OWNER,01/15/2023,20:56:00,K22-571204
A0996818,BORDER COLLIE,STRAY,AT LARGE,07/12/2023,14:36:00,APP WNL,ADOPTION,07/28/2023,12:18:00,K23-593951
A0996928,LABRADOR RETR,STRAY,AT LARGE,03/07/2023,18:47:00,APP WNL,RETURNED TO OWNER,03/08/2023,16:38:00,K23-579176
A0996928,LABRADOR RETR,STRAY,AT LARGE,10/28/2022,11:45:00,APP WNL,RETURNED TO OWNER,10/29/2022,16:54:00,K22-568712
A0997051,CHIHUAHUA SH,OWNER SURRENDER,URGENT,06/28/2023,14:54:00,APP WNL,ADOPTION,07/04/2023,12:12:00,K23-592444
A0998118,SHIH TZU,OWNER SURRENDER,WALK IN,09/20/2023,15:37:00,DECEASED,DISPOSAL,09/20/2023,16:07:00,K23-600756
A0999160,CHIHUAHUA SH,OWNER SURRENDER,PICK UP,12/18/2022,16:42:00,APP INJ,EUTHANIZED,12/19/2022,11:04:00,K22-572787
A0999593,BOXER,STRAY,CONFINED,02/16/2023,10:55:00,APP WNL,RETURNED TO OWNER,02/16/2023,11:12:00,K23-577483
A1000762,MIXED BREED,STRAY,AT LARGE,12/05/2022,17:05:00,APP WNL,ADOPTION,03/29/2023,18:27:00,K22-571857
A1000762,MIXED BREED,FOSTER,APPOINT,06/05/2023,14:28:00,APP WNL,ADOPTION,06/05/2023,14:28:00,K23-589961
A1000762,MIXED BREED,TREATMENT,HEART WORM,05/01/2023,14:47:00,APP WNL,TREATMENT,05/02/2023,00:00:00,K23-587988
A1000762,MIXED BREED,STRAY,LEFT AT,05/02/2023,14:47:00,APP WNL,FOSTER,05/30/2023,11:46:00,K23-587989
A1000773,MIXED BREED,OWNER SURRENDER,WALK IN,03/18/2023,13:32:00,APP INJ,ADOPTION,03/24/2023,13:49:00,K23-580110
A1001633,GERM SHEPHERD,CONFISCATED,QUARANTINE,05/22/2023,04:41:00,APP WNL,RETURNED TO OWNER,06/01/2023,16:58:00,K23-588209
A1001855,LABRADOR RETR,CONFISCATED,QUARANTINE,10/11/2022,09:27:00,APP WNL,RETURNED TO OWNER,10/18/2022,13:40:00,K22-567381
A1002448,BLACK MOUTH CUR,CONFISCATED,QUARANTINE,11/17/2022,15:21:00,APP WNL,RETURNED TO OWNER,11/27/2022,14:27:00,K22-570438
A1003299,PIT BULL,STRAY,CONFINED,05/24/2023,11:20:00,APP WNL,RETURNED TO OWNER,05/26/2023,16:41:00,K23-588441
A1004407,AM PIT BULL TER,TRANSFER,STRAY,11/19/2022,13:38:00,APP WNL,EUTHANIZED,11/27/2022,12:32:00,K22-570602
A1004966,PIT BULL,STRAY,AT LARGE,01/12/2023,12:49:00,APP WNL,RETURNED TO OWNER,01/12/2023,15:45:00,K23-574805
A1005320,CHIHUAHUA SH,STRAY,CONFINED,12/14/2022,18:13:00,APP WNL,RETURNED TO OWNER,12/14/2022,21:01:00,K22-572503
A1005350,GERM SHEPHERD,STRAY,AT LARGE,12/24/2022,12:12:00,APP WNL,FOSTER,01/19/2023,16:44:00,K22-573274
A1005350,GERM SHEPHERD,FOSTER,APPOINT,01/30/2023,10:47:00,APP WNL,RETURNED TO OWNER,01/30/2023,10:47:00,K23-576189
A1005666,MIXED BREED,FOSTER,APPOINT,10/29/2022,08:52:00,APP WNL,TRANSFER,10/29/2022,08:52:00,K22-568769
A1005719,MIXED BREED,STRAY,AT LARGE,10/02/2022,18:22:00,APP WNL,EUTHANIZED,10/15/2022,13:12:00,K22-566712
A1006198,LABRADOR RETR,STRAY,AT LARGE,01/03/2023,11:31:00,APP SICK,RETURNED TO OWNER,01/03/2023,11:42:00,K23-574047
A1006562,MIXED BREED,STRAY,AT LARGE,02/10/2023,12:04:00,APP WNL,RETURNED TO OWNER,02/15/2023,15:27:00,K23-576975
A1006916,GERM SHEPHERD,OWNER SURRENDER,APPOINT,07/14/2023,14:14:00,APP WNL,TRANSFER,07/28/2023,12:57:00,K23-594101
A1007520,TR WALKER HOUND,STRAY,AT LARGE,03/30/2023,08:38:00,APP WNL,RETURNED TO OWNER,03/30/2023,12:39:00,K23-581120
A1007617,MIXED BREED,STRAY,AT LARGE,01/17/2023,13:06:00,APP WNL,EUTHANIZED,01/26/2023,14:08:00,K23-575194
A1009265,GERM SHEPHERD,OWNER SURRENDER,APPOINT,07/22/2023,17:26:00,APP WNL,EUTHANIZED,07/29/2023,14:25:00,K23-594981
A1009346,CHIHUAHUA SH,STRAY,AT LARGE,04/10/2023,09:31:00,APP WNL,RETURNED TO OWNER,04/10/2023,09:47:00,K23-584794
A1009737,MIXED BREED,OWNER SURRENDER,WALK IN,12/13/2022,12:31:00,APP SICK,ADOPTION,12/13/2022,19:26:00,K22-572402
A1009737,MIXED BREED,STRAY,AT LARGE,12/06/2022,19:21:00,APP WNL,ADOPTION,12/12/2022,11:42:00,K22-571898
A1010553,CHIHUAHUA SH,OWNER SURRENDER,APPOINT,09/04/2023,15:12:00,APP WNL,TRANSFER,09/06/2023,14:28:00,K23-599222
A1010888,GERM SHEPHERD,STRAY,AT LARGE,12/11/2022,10:04:00,APP WNL,RETURNED TO OWNER,12/11/2022,10:19:00,K22-572233
A1011217,LABRADOR RETR,KEEPSAFE,OWN ARREST,07/16/2023,17:34:00,APP WNL,RETURNED TO OWNER,07/27/2023,13:16:00,K23-594358
A1011281,SHIH TZU,STRAY,AT LARGE,08/17/2023,12:34:00,APP WNL,ADOPTION,08/23/2023,17:12:00,K23-597278
A1011915,PIT BULL,STRAY,AT LARGE,12/17/2022,12:44:00,APP WNL,RETURNED TO OWNER,12/17/2022,12:45:00,K22-572703
A1012180,GERM SHEPHERD,OWNER SURRENDER,APPOINT,06/12/2023,17:23:00,APP WNL,EUTHANIZED,06/23/2023,15:12:00,K23-590729
A1012500,CHIHUAHUA SH,OWNER SURRENDER,APPOINT,12/01/2022,17:54:00,APP WNL,TRANSFER,12/16/2022,16:29:00,K22-571568
A1012582,CAIRN TERRIER,STRAY,AT LARGE,04/10/2023,09:31:00,APP WNL,RETURNED TO OWNER,04/10/2023,09:47:00,K23-584796
A1012584,CHIHUAHUA LH,STRAY,AT LARGE,04/10/2023,09:31:00,APP WNL,RETURNED TO OWNER,04/10/2023,09:47:00,K23-584795
A1013227,MIXED BREED,STRAY,AT LARGE,12/19/2022,11:52:00,APP WNL,EUTHANIZED,01/21/2023,13:54:00,K22-572835
A1013242,RAT TERRIER,OWNER SURRENDER,APPOINT,10/06/2022,11:26:00,APP WNL,EUTHANIZED,10/09/2022,14:38:00,K22-567014
A1013243,RAT TERRIER,OWNER SURRENDER,APPOINT,10/06/2022,11:26:00,APP WNL,EUTHANIZED,10/09/2022,14:47:00,K22-567015
A1013421,SCHNAUZER MIN,STRAY,AT LARGE,12/19/2022,18:17:00,APP WNL,RETURNED TO OWNER,12/20/2022,14:30:00,K22-572915
A1013421,SCHNAUZER MIN,STRAY,AT LARGE,07/07/2023,18:27:00,APP WNL,RETURNED TO OWNER,07/11/2023,11:41:00,K23-593428
A1013680,PIT BULL,STRAY,AT LARGE,08/06/2023,13:34:00,APP WNL,RETURNED TO OWNER,08/07/2023,12:56:00,K23-596339
A1013748,PIT BULL,STRAY,AT LARGE,01/30/2023,09:59:00,APP WNL,EUTHANIZED,02/28/2023,12:34:00,K23-576186
A1013863,MIXED BREED,FOSTER,APPOINT,12/27/2022,10:53:00,APP WNL,ADOPTION,12/27/2022,10:54:00,K22-573438
A1013863,MIXED BREED,STRAY,AT LARGE,10/18/2022,07:33:00,APP WNL,FOSTER,12/01/2022,16:23:00,K22-567916
A1013950,LABRADOR RETR,STRAY,AT LARGE,12/28/2022,14:19:00,APP INJ,EUTHANIZED,01/19/2023,15:49:00,K22-573564
A1014944,CAIRN TERRIER,STRAY,AT LARGE,11/09/2022,18:32:00,APP WNL,RETURNED TO OWNER,11/11/2022,14:37:00,K22-569797
A1015027,PIT BULL,STRAY,AT LARGE,11/12/2022,18:48:00,APP INJ,EUTHANIZED,12/01/2022,13:24:00,K22-570052
A1015275,AUST SHEPHERD,OWNER SURRENDER,WALK IN,12/11/2022,12:05:00,APP WNL,EUTHANIZED,12/13/2022,15:41:00,K22-572241
A1015347,SIBERIAN HUSKY,STRAY,AT LARGE,11/24/2022,10:24:00,APP WNL,RETURNED TO OWNER,11/24/2022,10:27:00,K22-570973
A1015425,MIXED BREED,STRAY,AT LARGE,12/11/2022,12:57:00,APP WNL,EUTHANIZED,01/24/2023,12:06:00,K22-572246
A1015814,AMERICAN STAFF,OWNER SURRENDER,URGENT,02/03/2023,12:25:00,APP WNL,EUTHANIZED,02/10/2023,12:39:00,K23-576383
A1016384,MIXED BREED,OWNER SURRENDER,APPOINT,10/25/2022,11:57:00,APP WNL,TRANSFER,11/21/2022,12:57:00,K22-568463
A1016614,PIT BULL,STRAY,LEFT AT,01/08/2023,07:15:00,APP INJ,EUTHANIZED,01/10/2023,10:49:00,K23-574509
A1016694,CHIHUAHUA SH,FOSTER,APPOINT,06/08/2023,08:00:00,APP WNL,TRANSFER,06/08/2023,09:00:00,K23-590732
A1016694,CHIHUAHUA SH,STRAY,CONFINED,05/28/2023,15:39:00,APP WNL,FOSTER,06/03/2023,17:16:00,K23-589079
A1017531,PIT BULL,CONFISCATED,QUARANTINE,11/08/2022,12:31:00,APP WNL,RETURNED TO OWNER,11/18/2022,15:41:00,K22-569674
A1017803,LABRADOR RETR,STRAY,AT LARGE,08/08/2023,16:24:00,APP WNL,ADOPTION,08/26/2023,14:03:00,K23-596525
A1018024,GERM SHEPHERD,OWNER SURRENDER,URGENT,03/17/2023,12:22:00,APP SICK,EUTHANIZED,03/17/2023,13:30:00,K23-579991
A1018351,MIXED BREED,STRAY,AT LARGE,11/06/2022,11:02:00,APP WNL,EUTHANIZED,11/29/2022,15:44:00,K22-569517
A1019347,GERM SHEPHERD,STRAY,AT LARGE,01/26/2023,12:48:00,APP WNL,EUTHANIZED,02/08/2023,14:56:00,K23-575903
A1019700,PIT BULL,STRAY,AT LARGE,07/27/2023,22:42:00,APP WNL,RETURNED TO OWNER,07/28/2023,14:59:00,K23-595426
A1019848,LABRADOR RETR,STRAY,AT LARGE,12/04/2022,15:21:00,APP WNL,RETURNED TO OWNER,12/04/2022,18:03:00,K22-571772
A1019956,STAFFORDSHIRE,TRANSFER,STRAY,12/22/2022,15:36:00,APP WNL,ADOPTION,01/18/2023,14:36:00,K22-573154
A1019956,STAFFORDSHIRE,STRAY,AT LARGE,03/19/2023,17:17:00,APP WNL,RETURNED TO OWNER,03/20/2023,15:15:00,K23-580217
A1019956,STAFFORDSHIRE,STRAY,LEFT AT,05/07/2023,11:42:00,APP WNL,RETURNED TO OWNER,05/25/2023,11:33:00,K23-587536
A1020344,MIXED BREED,FOSTER,QUARANTINE,12/03/2022,10:02:00,APP WNL,ADOPTION,12/06/2022,13:35:00,K22-571673
A1020356,LABRADOR RETR,CONFISCATED,QUARANTINE,03/09/2023,16:19:00,APP WNL,RETURNED TO OWNER,03/18/2023,12:15:00,K23-579332
A1020700,PIT BULL,STRAY,AT LARGE,04/04/2023,19:06:00,APP WNL,RETURNED TO OWNER,04/07/2023,15:56:00,K23-582481
A1021208,PIT BULL,STRAY,AT LARGE,04/26/2023,17:42:00,APP WNL,RETURNED TO OWNER,04/28/2023,16:40:00,K23-586837
A1021208,PIT BULL,STRAY,AT LARGE,06/20/2023,08:13:00,APP WNL,RETURNED TO OWNER,06/20/2023,08:36:00,K23-591490
A1021310,PIT BULL,STRAY,CONFINED,07/27/2023,15:25:00,APP WNL,RETURNED TO OWNER,07/27/2023,15:52:00,K23-595391
A1021431,POMERANIAN,OWNER SURRENDER,WALK IN,12/30/2022,14:11:00,APP INJ,TRANSFER,01/02/2023,17:44:00,K22-573746
A1021778,PIT BULL,STRAY,AT LARGE,03/19/2023,13:16:00,APP WNL,EUTHANIZED,04/03/2023,12:46:00,K23-580177
A1022709,PIT BULL,STRAY,AT LARGE,06/03/2023,17:56:00,APP WNL,EUTHANIZED,06/26/2023,12:47:00,K23-589769
A1022719,LABRADOR RETR,CONFISCATED,QUARANTINE,09/07/2023,11:28:00,APP WNL,RETURNED TO OWNER,09/13/2023,16:30:00,K23-599447
A1022778,PIT BULL,OWNER SURRENDER,URGENT,12/28/2022,17:58:00,APP INJ,EUTHANIZED,12/30/2022,14:35:00,K22-573603
A1022927,GOLDEN RETR,CONFISCATED,QUARANTINE,10/03/2022,16:06:00,APP WNL,RETURNED TO OWNER,10/13/2022,16:35:00,K22-566781
A1023536,PIT BULL,STRAY,AT LARGE,10/05/2022,15:57:00,APP WNL,RETURNED TO OWNER,10/05/2022,16:00:00,K22-566967
A1023536,PIT BULL,STRAY,AT LARGE,06/05/2023,20:11:00,APP WNL,RETURNED TO OWNER,06/07/2023,15:13:00,K23-589999
A1023596,GREAT PYRENEES,STRAY,AT LARGE,07/10/2023,11:47:00,APP WNL,RETURNED TO OWNER,07/10/2023,18:49:00,K23-593680
A1023798,CHOW CHOW,FOSTER,APPOINT,10/17/2022,17:40:00,APP WNL,ADOPTION,10/17/2022,17:41:00,K22-567892
A1023798,CHOW CHOW,TREATMENT,HEART WORM,04/10/2023,09:32:00,APP WNL,TREATMENT,04/10/2023,16:16:00,K23-584790
A1024015,MIXED BREED,OWNER SURRENDER,URGENT,12/22/2022,14:27:00,APP WNL,EUTHANIZED,12/24/2022,15:18:00,K22-573140
A1024611,PIT BULL,STRAY,AT LARGE,12/09/2022,10:34:00,APP WNL,RETURNED TO OWNER,12/09/2022,11:24:00,K22-572100
A1024611,PIT BULL,OWNER SURRENDER,APPOINT,02/20/2023,13:59:00,APP SICK,EUTHANIZED,03/10/2023,13:32:00,K23-577862
A1024721,BOXER,OWNER SURRENDER,APPOINT,11/17/2022,16:33:00,APP WNL,EUTHANIZED,11/21/2022,16:08:00,K22-570455
A1025176,GREAT DANE,STRAY,AT LARGE,03/30/2023,02:02:00,APP WNL,RETURNED TO OWNER,03/30/2023,02:09:00,K23-581107
A1025183,GREAT PYRENEES,STRAY,AT LARGE,12/13/2022,05:37:00,APP WNL,RETURNED TO OWNER,12/13/2022,05:39:00,K22-572370
A1025411,PIT BULL,STRAY,AT LARGE,10/13/2022,13:51:00,APP WNL,RETURNED TO OWNER,10/13/2022,14:46:00,K22-567558
A1025818,BLACK/TAN HOUND,STRAY,CONFINED,01/23/2023,08:39:00,APP WNL,RETURNED TO OWNER,01/23/2023,09:14:00,K23-575610
A1026159,CHIHUAHUA SH,STRAY,CONFINED,08/09/2023,10:00:00,APP WNL,RETURNED TO OWNER,08/15/2023,13:13:00,K23-596566
A1026579,MIXED BREED,STRAY,CONFINED,10/06/2022,11:12:00,APP WNL,TRANSFER,11/02/2022,17:23:00,K22-567010
A1026865,PIT BULL,STRAY,AT LARGE,03/14/2023,15:36:00,APP WNL,ADOPTION,03/25/2023,15:49:00,K23-579748
A1026865,PIT BULL,OWNER SURRENDER,APPOINT,04/01/2023,12:47:00,APP WNL,ADOPTION,04/16/2023,18:23:00,K23-581441
A1026865,PIT BULL,TREATMENT,HEART WORM,07/26/2023,09:15:00,APP WNL,TREATMENT,07/26/2023,16:51:00,K23-595230
A1026865,PIT BULL,TREATMENT,HEART WORM,07/25/2023,09:54:00,APP WNL,TREATMENT,07/25/2023,16:06:00,K23-595154
A1026865,PIT BULL,TREATMENT,HEART WORM,06/26/2023,09:58:00,APP WNL,TREATMENT,06/26/2023,16:39:00,K23-592150
A1027010,GERM SHEPHERD,OWNER SURRENDER,APPOINT,02/20/2023,14:32:00,APP WNL,EUTHANIZED,02/25/2023,13:07:00,K23-577872
A1027625,LABRADOR RETR,FOSTER,APPOINT,01/26/2023,17:20:00,APP WNL,ADOPTION,01/26/2023,17:20:00,K23-575929
A1027625,LABRADOR RETR,TRANSFER,OWNER SURR,12/02/2022,14:19:00,APP WNL,FOSTER,12/10/2022,13:20:00,K22-571614
A1028682,SHIH TZU,STRAY,AT LARGE,08/29/2023,09:27:00,APP INJ,EUTHANIZED,08/29/2023,14:16:00,K23-598565
A1028719,PIT BULL,TRANSFER,STRAY,06/09/2023,12:00:00,APP WNL,ADOPTION,06/17/2023,14:53:00,K23-590369
A1028788,COLLIE SMOOTH,STRAY,CONFINED,02/28/2023,10:42:00,APP INJ,EUTHANIZED,03/02/2023,13:53:00,K23-578502
A1028863,PIT BULL,STRAY,AT LARGE,08/21/2023,13:58:00,APP WNL,EUTHANIZED,08/22/2023,09:19:00,K23-597606
A1029534,MIXED BREED,STRAY,AT LARGE,11/02/2022,11:43:00,APP WNL,RETURNED TO OWNER,11/02/2022,15:27:00,K22-569168
A1029911,MIXED BREED,FOSTER,APPOINT,10/23/2022,16:44:00,APP WNL,ADOPTION,10/23/2022,16:50:00,K22-568374
A1030124,PIT BULL,OWNER SURRENDER,URGENT,01/17/2023,09:54:00,APP WNL,RETURNED TO OWNER,01/29/2023,11:29:00,K23-575173
A1030124,PIT BULL,OWNER SURRENDER,QUARANTINE,09/13/2023,01:17:00,APP WNL,FOSTER,09/29/2023,18:30:00,K23-600043
A1031492,CHIHUAHUA SH,CONFISCATED,QUARANTINE,03/15/2023,13:25:00,APP WNL,RETURNED TO OWNER,03/25/2023,14:40:00,K23-579810
A1032008,MIXED BREED,STRAY,CONFINED,10/02/2022,23:14:00,APP WNL,RETURNED TO OWNER,10/05/2022,19:17:00,K22-566719
A1032256,AUST CATTLE DOG,OWNER SURRENDER,APPOINT,12/01/2022,15:01:00,APP WNL,ADOPTION,12/06/2022,18:32:00,K22-571555
A1033450,MIN PINSCHER,FOSTER,APPOINT,02/12/2023,15:48:00,APP WNL,ADOPTION,02/12/2023,15:49:00,K23-577174
A1033450,MIN PINSCHER,OWNER SURRENDER,WALK IN,02/10/2023,18:26:00,APP WNL,FOSTER,02/11/2023,15:31:00,K23-577026
A1033549,PIT BULL,STRAY,AT LARGE,06/25/2023,16:12:00,APP WNL,ADOPTION,07/03/2023,17:54:00,K23-592118
A1033550,MIXED BREED,STRAY,CONFINED,06/19/2023,15:49:00,APP SICK,TRANSFER,07/05/2023,11:16:00,K23-591444
A1033550,MIXED BREED,TREATMENT,HEART WORM,08/24/2023,09:28:00,APP WNL,TREATMENT,08/24/2023,17:03:00,K23-597867
A1033550,MIXED BREED,TREATMENT,HEART WORM,09/26/2023,10:03:00,APP WNL,TREATMENT,09/27/2023,16:54:00,K23-601254
A1033944,PIT BULL,STRAY,AT LARGE,08/03/2023,14:38:00,APP WNL,ADOPTION,08/20/2023,16:18:00,K23-596048
A1034046,ALASKAN HUSKY,STRAY,AT LARGE,12/14/2022,13:17:00,APP WNL,ADOPTION,12/20/2022,17:29:00,K22-572480
A1034108,SHIBA INU,STRAY,AT LARGE,12/20/2022,14:23:00,APP WNL,RETURNED TO OWNER,12/20/2022,15:30:00,K22-572960
A1034411,MIXED BREED,OWNER SURRENDER,APPOINT,10/07/2022,07:56:00,APP WNL,TRANSFER,10/14/2022,11:13:00,K22-567081
A1034493,MIXED BREED,TRANSFER,STRAY,10/07/2022,15:13:00,APP WNL,ADOPTION,10/15/2022,13:16:00,K22-567125
A1034885,LABRADOR RETR,CONFISCATED,QUARANTINE,07/23/2023,10:21:00,APP WNL,RETURNED TO OWNER,07/31/2023,16:05:00,K23-594997
A1034888,LABRADOR RETR,CONFISCATED,QUARANTINE,07/23/2023,10:21:00,APP WNL,RETURNED TO OWNER,07/30/2023,18:36:00,K23-594998
